BookingID,CourtType,OrderDate,OrderTime,StartTime,EndTime,Status,CustomerID,SportCenterID,RID
BKG00564,Bóng rổ,2024-01-29,14:40:36,2024-02-06 18:40:36,2024-02-06 19:40:36,Pending,CUS00383,CEN004,EMP0105
BKG00565,Bóng rổ,2024-01-03,07:20:34,2024-01-06 13:20:34,2024-01-06 16:20:34,Confirmed,CUS00050,CEN003,EMP0119
BKG00566,Bóng đá,2024-06-01,18:28:51,2024-06-04 18:28:51,2024-06-04 20:28:51,Confirmed,CUS00245,CEN004,EMP0107
BKG00567,Bóng đá,2024-05-24,01:38:25,2024-05-24 03:38:25,2024-05-24 06:38:25,Cancelled,CUS00657,CEN001,EMP0083
BKG00568,Bóng rổ,2024-04-13,07:07:51,2024-04-13 16:07:51,2024-04-13 19:07:51,Cancelled,CUS00124,CEN001,EMP0111
BKG00569,Cầu lông,2024-08-15,19:53:47,2024-08-16 04:53:47,2024-08-16 05:53:47,Pending,CUS00061,CEN002,EMP0082
BKG00570,Bóng đá,2024-02-25,14:22:12,2024-03-01 16:22:12,2024-03-01 17:22:12,Cancelled,CUS00269,CEN003,EMP0021
BKG00571,Cầu lông,2024-10-25,00:37:02,2024-11-01 05:37:02,2024-11-01 08:37:02,Confirmed,CUS00713,CEN005,EMP0047
BKG00572,Cầu lông,2024-11-29,00:10:55,2024-11-30 09:10:55,2024-11-30 12:10:55,Pending,CUS00402,CEN001,EMP0007
BKG00573,Bóng rổ,2024-01-17,16:46:10,2024-01-19 23:46:10,2024-01-20 01:46:10,Confirmed,CUS00303,CEN003,EMP0033
BKG00574,Tennis,2024-09-01,17:33:31,2024-09-10 19:33:31,2024-09-10 20:33:31,Confirmed,CUS00293,CEN005,EMP0078
BKG00575,Tennis,2024-09-26,07:45:21,2024-09-30 12:45:21,2024-09-30 13:45:21,Cancelled,CUS00093,CEN001,EMP0072
BKG00576,Bóng đá,2024-09-01,21:49:13,2024-09-09 22:49:13,2024-09-10 01:49:13,Cancelled,CUS00610,CEN004,EMP0045
BKG00577,Tennis,2024-07-24,14:17:45,2024-07-27 18:17:45,2024-07-27 20:17:45,Confirmed,CUS00408,CEN004,EMP0021
BKG00578,Cầu lông,2024-08-19,21:32:34,2024-08-30 02:32:34,2024-08-30 03:32:34,Pending,CUS00506,CEN005,EMP0064
BKG00579,Bóng đá,2024-05-02,07:03:20,2024-05-08 13:03:20,2024-05-08 14:03:20,Pending,CUS00419,CEN001,EMP0104
BKG00580,Bóng rổ,2024-11-22,08:41:23,2024-11-24 12:41:23,2024-11-24 15:41:23,Confirmed,CUS00032,CEN004,EMP0002
BKG00581,Tennis,2024-06-23,08:08:31,2024-07-03 10:08:31,2024-07-03 12:08:31,Confirmed,CUS00017,CEN002,EMP0026
BKG00582,Tennis,2024-11-06,14:27:42,2024-11-07 19:27:42,2024-11-07 22:27:42,Confirmed,CUS00028,CEN001,EMP0048
BKG00583,Cầu lông,2024-09-21,10:24:13,2024-09-21 11:24:13,2024-09-21 13:24:13,Pending,CUS00696,CEN001,EMP0055
BKG00584,Bóng rổ,2024-11-10,04:05:04,2024-11-11 09:05:04,2024-11-11 11:05:04,Pending,CUS00356,CEN005,EMP0057
BKG00585,Bóng đá,2024-05-25,00:31:25,2024-05-27 02:31:25,2024-05-27 04:31:25,Confirmed,CUS00077,CEN002,EMP0032
BKG00586,Tennis,2024-04-29,10:57:12,2024-05-06 19:57:12,2024-05-06 21:57:12,Pending,CUS00727,CEN004,EMP0034
BKG00587,Tennis,2024-03-24,00:42:21,2024-03-25 10:42:21,2024-03-25 12:42:21,Cancelled,CUS00479,CEN005,EMP0007
BKG00588,Tennis,2024-10-07,15:53:01,2024-10-14 16:53:01,2024-10-14 19:53:01,Cancelled,CUS00082,CEN005,EMP0082
BKG00589,Bóng rổ,2024-06-17,19:57:05,2024-06-22 01:57:05,2024-06-22 04:57:05,Pending,CUS00440,CEN003,EMP0050
BKG00590,Bóng đá,2024-08-03,01:07:41,2024-08-06 04:07:41,2024-08-06 06:07:41,Cancelled,CUS00622,CEN004,EMP0034
BKG00591,Bóng rổ,2024-06-02,18:52:34,2024-06-10 18:52:34,2024-06-10 20:52:34,Cancelled,CUS00480,CEN001,EMP0099
BKG00592,Cầu lông,2024-04-04,07:52:28,2024-04-11 14:52:28,2024-04-11 17:52:28,Pending,CUS00556,CEN003,EMP0032
BKG00593,Bóng đá,2024-11-08,21:46:04,2024-11-18 22:46:04,2024-11-19 01:46:04,Pending,CUS00168,CEN001,EMP0078
BKG00594,Tennis,2024-06-16,23:04:03,2024-06-24 02:04:03,2024-06-24 03:04:03,Pending,CUS00148,CEN005,EMP0090
BKG00595,Bóng rổ,2024-03-23,14:31:15,2024-04-02 16:31:15,2024-04-02 17:31:15,Cancelled,CUS00415,CEN003,EMP0034
BKG00596,Bóng đá,2024-03-13,06:02:57,2024-03-21 08:02:57,2024-03-21 10:02:57,Pending,CUS00782,CEN002,EMP0105
BKG00597,Bóng rổ,2024-12-29,00:42:00,2025-01-05 06:42:00,2025-01-05 09:42:00,Cancelled,CUS00669,CEN002,EMP0034
BKG00598,Cầu lông,2024-06-19,14:32:09,2024-06-26 17:32:09,2024-06-26 20:32:09,Cancelled,CUS00164,CEN002,EMP0093
BKG00599,Tennis,2024-09-10,02:20:10,2024-09-12 02:20:10,2024-09-12 03:20:10,Pending,CUS00703,CEN002,EMP0003
BKG00600,Bóng đá,2024-04-07,14:51:55,2024-04-07 15:51:55,2024-04-07 17:51:55,Cancelled,CUS00194,CEN002,EMP0098
BKG00601,Cầu lông,2024-07-19,11:56:42,2024-07-23 15:56:42,2024-07-23 16:56:42,Pending,CUS00305,CEN004,EMP0085
BKG00602,Bóng đá,2024-08-22,19:44:45,2024-09-01 03:44:45,2024-09-01 04:44:45,Cancelled,CUS00010,CEN004,EMP0043
BKG00603,Tennis,2024-11-30,18:35:14,2024-12-01 23:35:14,2024-12-02 01:35:14,Cancelled,CUS00351,CEN002,EMP0115
BKG00604,Bóng rổ,2024-01-23,08:40:28,2024-01-30 13:40:28,2024-01-30 15:40:28,Cancelled,CUS00707,CEN005,EMP0080
BKG00605,Bóng đá,2024-03-19,08:20:54,2024-03-27 11:20:54,2024-03-27 12:20:54,Pending,CUS00004,CEN004,EMP0101
BKG00606,Tennis,2024-04-05,11:32:01,2024-04-08 21:32:01,2024-04-08 22:32:01,Pending,CUS00793,CEN004,EMP0081
BKG00607,Cầu lông,2024-12-20,19:28:16,2024-12-23 02:28:16,2024-12-23 04:28:16,Confirmed,CUS00479,CEN002,EMP0027
BKG00608,Bóng đá,2024-06-09,20:19:14,2024-06-17 20:19:14,2024-06-17 22:19:14,Confirmed,CUS00306,CEN004,EMP0004
BKG00609,Bóng rổ,2024-01-02,08:08:49,2024-01-05 16:08:49,2024-01-05 18:08:49,Pending,CUS00244,CEN004,EMP0103
BKG00610,Bóng đá,2024-05-10,02:58:03,2024-05-19 07:58:03,2024-05-19 08:58:03,Cancelled,CUS00516,CEN003,EMP0018
BKG00611,Tennis,2024-02-02,22:31:37,2024-02-03 08:31:37,2024-02-03 10:31:37,Cancelled,CUS00305,CEN001,EMP0017
BKG00612,Bóng rổ,2024-04-14,22:53:59,2024-04-15 08:53:59,2024-04-15 11:53:59,Confirmed,CUS00485,CEN003,EMP0065
BKG00613,Cầu lông,2024-06-15,05:30:24,2024-06-22 11:30:24,2024-06-22 12:30:24,Confirmed,CUS00583,CEN001,EMP0108
BKG00614,Bóng rổ,2024-11-18,11:56:57,2024-11-20 11:56:57,2024-11-20 12:56:57,Pending,CUS00724,CEN004,EMP0025
BKG00615,Tennis,2024-09-03,08:02:12,2024-09-09 12:02:12,2024-09-09 14:02:12,Cancelled,CUS00073,CEN003,EMP0074
BKG00616,Bóng rổ,2024-04-13,19:05:51,2024-04-19 04:05:51,2024-04-19 06:05:51,Cancelled,CUS00601,CEN002,EMP0014
BKG00617,Cầu lông,2024-08-15,23:55:54,2024-08-25 09:55:54,2024-08-25 11:55:54,Cancelled,CUS00589,CEN005,EMP0091
BKG00618,Tennis,2024-11-23,01:04:01,2024-12-02 02:04:01,2024-12-02 04:04:01,Cancelled,CUS00724,CEN005,EMP0055
BKG00619,Bóng đá,2024-08-16,20:27:45,2024-08-26 01:27:45,2024-08-26 03:27:45,Pending,CUS00289,CEN005,EMP0090
BKG00620,Cầu lông,2024-02-25,12:08:01,2024-03-02 18:08:01,2024-03-02 20:08:01,Pending,CUS00131,CEN002,EMP0096
BKG00621,Cầu lông,2024-08-17,07:39:00,2024-08-21 13:39:00,2024-08-21 14:39:00,Pending,CUS00104,CEN002,EMP0092
BKG00622,Bóng đá,2024-09-13,12:36:45,2024-09-14 17:36:45,2024-09-14 20:36:45,Confirmed,CUS00576,CEN003,EMP0030
BKG00623,Tennis,2024-01-07,07:46:28,2024-01-07 08:46:28,2024-01-07 09:46:28,Cancelled,CUS00462,CEN004,EMP0095
BKG00624,Cầu lông,2024-02-23,09:19:10,2024-02-26 18:19:10,2024-02-26 21:19:10,Cancelled,CUS00312,CEN004,EMP0039
BKG00625,Cầu lông,2024-11-17,01:30:14,2024-11-27 03:30:14,2024-11-27 05:30:14,Confirmed,CUS00733,CEN004,EMP0096
BKG00626,Bóng rổ,2024-01-25,22:31:03,2024-02-03 06:31:03,2024-02-03 09:31:03,Pending,CUS00132,CEN002,EMP0058
BKG00627,Bóng rổ,2024-01-23,10:48:53,2024-01-28 20:48:53,2024-01-28 23:48:53,Confirmed,CUS00070,CEN004,EMP0067
BKG00628,Bóng đá,2024-05-29,07:03:03,2024-05-30 10:03:03,2024-05-30 13:03:03,Cancelled,CUS00262,CEN005,EMP0083
BKG00629,Tennis,2024-06-04,15:51:27,2024-06-08 22:51:27,2024-06-09 01:51:27,Cancelled,CUS00614,CEN005,EMP0112
BKG00630,Tennis,2024-06-01,00:15:08,2024-06-01 10:15:08,2024-06-01 12:15:08,Cancelled,CUS00439,CEN004,EMP0080
BKG00631,Tennis,2024-08-08,08:15:44,2024-08-14 11:15:44,2024-08-14 14:15:44,Cancelled,CUS00248,CEN001,EMP0110
BKG00632,Bóng rổ,2024-02-29,20:55:28,2024-03-04 02:55:28,2024-03-04 03:55:28,Pending,CUS00557,CEN001,EMP0074
BKG00633,Cầu lông,2024-06-11,00:24:26,2024-06-12 06:24:26,2024-06-12 08:24:26,Pending,CUS00008,CEN001,EMP0054
BKG00634,Tennis,2024-05-18,09:13:24,2024-05-23 16:13:24,2024-05-23 19:13:24,Cancelled,CUS00417,CEN003,EMP0043
BKG00635,Bóng rổ,2024-09-15,10:59:59,2024-09-23 16:59:59,2024-09-23 18:59:59,Confirmed,CUS00770,CEN003,EMP0114
BKG00636,Bóng rổ,2024-05-16,17:29:03,2024-05-17 19:29:03,2024-05-17 21:29:03,Confirmed,CUS00442,CEN003,EMP0001
BKG00637,Bóng đá,2024-01-21,07:30:01,2024-01-27 15:30:01,2024-01-27 17:30:01,Confirmed,CUS00534,CEN004,EMP0104
BKG00638,Cầu lông,2024-04-23,01:54:08,2024-05-03 01:54:08,2024-05-03 03:54:08,Pending,CUS00425,CEN004,EMP0046
BKG00639,Tennis,2024-05-06,06:06:55,2024-05-07 08:06:55,2024-05-07 09:06:55,Confirmed,CUS00310,CEN003,EMP0009
BKG00640,Bóng rổ,2024-12-28,07:45:20,2025-01-01 07:45:20,2025-01-01 08:45:20,Pending,CUS00207,CEN005,EMP0053
BKG00641,Bóng rổ,2024-01-07,14:20:41,2024-01-15 17:20:41,2024-01-15 19:20:41,Confirmed,CUS00043,CEN001,EMP0058
BKG00642,Bóng đá,2024-04-05,04:58:02,2024-04-11 07:58:02,2024-04-11 08:58:02,Cancelled,CUS00306,CEN003,EMP0020
BKG00643,Cầu lông,2024-07-18,02:39:34,2024-07-28 08:39:34,2024-07-28 09:39:34,Pending,CUS00047,CEN003,EMP0094
BKG00644,Bóng đá,2024-07-28,22:21:34,2024-08-07 06:21:34,2024-08-07 07:21:34,Pending,CUS00624,CEN003,EMP0096
BKG00645,Bóng đá,2024-03-23,13:29:35,2024-03-27 23:29:35,2024-03-28 02:29:35,Pending,CUS00598,CEN004,EMP0082
BKG00646,Bóng đá,2024-11-15,21:11:02,2024-11-25 04:11:02,2024-11-25 07:11:02,Confirmed,CUS00590,CEN004,EMP0018
BKG00647,Tennis,2024-05-10,17:40:08,2024-05-13 01:40:08,2024-05-13 03:40:08,Pending,CUS00215,CEN003,EMP0050
BKG00648,Tennis,2024-07-23,12:31:02,2024-07-23 16:31:02,2024-07-23 18:31:02,Pending,CUS00476,CEN002,EMP0046
BKG00649,Bóng rổ,2024-10-18,23:12:35,2024-10-26 03:12:35,2024-10-26 06:12:35,Pending,CUS00587,CEN003,EMP0064
BKG00650,Cầu lông,2024-08-10,13:05:37,2024-08-14 23:05:37,2024-08-15 00:05:37,Confirmed,CUS00599,CEN005,EMP0006
BKG00651,Cầu lông,2024-09-12,11:42:35,2024-09-18 11:42:35,2024-09-18 12:42:35,Cancelled,CUS00632,CEN003,EMP0035
BKG00652,Cầu lông,2024-09-09,16:43:03,2024-09-09 19:43:03,2024-09-09 20:43:03,Confirmed,CUS00544,CEN005,EMP0098
BKG00653,Cầu lông,2024-05-08,23:36:56,2024-05-17 03:36:56,2024-05-17 06:36:56,Pending,CUS00480,CEN002,EMP0109
BKG00654,Tennis,2024-02-29,15:19:41,2024-02-29 18:19:41,2024-02-29 19:19:41,Cancelled,CUS00762,CEN004,EMP0086
BKG00655,Bóng rổ,2024-07-01,23:34:33,2024-07-06 07:34:33,2024-07-06 09:34:33,Confirmed,CUS00372,CEN005,EMP0047
BKG00656,Bóng đá,2024-09-11,21:12:55,2024-09-15 22:12:55,2024-09-16 01:12:55,Confirmed,CUS00756,CEN003,EMP0117
BKG00657,Cầu lông,2024-03-19,05:48:17,2024-03-19 13:48:17,2024-03-19 16:48:17,Cancelled,CUS00133,CEN005,EMP0041
BKG00658,Bóng rổ,2024-09-27,10:16:43,2024-10-05 14:16:43,2024-10-05 15:16:43,Cancelled,CUS00431,CEN002,EMP0032
BKG00659,Cầu lông,2024-03-06,08:48:43,2024-03-12 08:48:43,2024-03-12 11:48:43,Cancelled,CUS00370,CEN005,EMP0049
BKG00660,Tennis,2024-03-05,08:52:04,2024-03-12 14:52:04,2024-03-12 16:52:04,Confirmed,CUS00529,CEN002,EMP0013
BKG00661,Bóng rổ,2024-03-15,17:56:54,2024-03-15 23:56:54,2024-03-16 01:56:54,Pending,CUS00605,CEN002,EMP0085
BKG00662,Bóng đá,2024-05-24,06:54:53,2024-05-25 14:54:53,2024-05-25 15:54:53,Confirmed,CUS00554,CEN005,EMP0020
BKG00663,Tennis,2024-10-29,12:14:29,2024-10-31 18:14:29,2024-10-31 20:14:29,Confirmed,CUS00577,CEN003,EMP0054
BKG00664,Bóng đá,2024-12-28,13:26:56,2025-01-03 15:26:56,2025-01-03 16:26:56,Pending,CUS00472,CEN002,EMP0029
BKG00665,Bóng rổ,2024-02-16,05:35:58,2024-02-23 14:35:58,2024-02-23 17:35:58,Cancelled,CUS00028,CEN002,EMP0114
BKG00666,Cầu lông,2024-03-29,13:06:16,2024-04-05 23:06:16,2024-04-06 02:06:16,Pending,CUS00037,CEN004,EMP0041
BKG00667,Tennis,2024-12-05,00:12:51,2024-12-13 10:12:51,2024-12-13 13:12:51,Confirmed,CUS00057,CEN005,EMP0036
BKG00668,Bóng rổ,2024-06-22,10:52:34,2024-07-01 15:52:34,2024-07-01 18:52:34,Confirmed,CUS00073,CEN004,EMP0054
BKG00669,Bóng rổ,2024-05-01,22:19:16,2024-05-07 01:19:16,2024-05-07 04:19:16,Cancelled,CUS00080,CEN005,EMP0070
BKG00670,Bóng đá,2024-11-23,09:15:48,2024-11-30 12:15:48,2024-11-30 14:15:48,Cancelled,CUS00068,CEN003,EMP0075
BKG00671,Bóng đá,2024-05-04,10:23:47,2024-05-11 19:23:47,2024-05-11 20:23:47,Cancelled,CUS00595,CEN003,EMP0048
BKG00672,Bóng rổ,2024-03-06,02:35:42,2024-03-12 10:35:42,2024-03-12 11:35:42,Cancelled,CUS00270,CEN005,EMP0066
BKG00673,Bóng rổ,2024-06-08,15:01:47,2024-06-11 23:01:47,2024-06-12 00:01:47,Pending,CUS00018,CEN004,EMP0052
BKG00674,Bóng đá,2024-02-28,14:50:28,2024-03-02 23:50:28,2024-03-03 01:50:28,Cancelled,CUS00112,CEN002,EMP0015
BKG00675,Bóng đá,2024-09-02,10:59:29,2024-09-07 11:59:29,2024-09-07 14:59:29,Cancelled,CUS00103,CEN002,EMP0119
BKG00676,Bóng rổ,2024-11-25,01:43:48,2024-12-05 02:43:48,2024-12-05 05:43:48,Pending,CUS00028,CEN004,EMP0001
BKG00677,Bóng rổ,2024-05-30,16:38:43,2024-06-08 16:38:43,2024-06-08 17:38:43,Pending,CUS00466,CEN005,EMP0017
BKG00678,Cầu lông,2024-07-05,19:41:20,2024-07-08 04:41:20,2024-07-08 07:41:20,Pending,CUS00397,CEN005,EMP0078
BKG00679,Cầu lông,2024-03-27,22:56:01,2024-04-01 06:56:01,2024-04-01 09:56:01,Confirmed,CUS00678,CEN003,EMP0078
BKG00680,Bóng rổ,2024-12-23,19:19:37,2024-12-23 22:19:37,2024-12-24 01:19:37,Confirmed,CUS00046,CEN004,EMP0063
BKG00681,Tennis,2024-06-27,17:45:47,2024-07-06 02:45:47,2024-07-06 04:45:47,Cancelled,CUS00748,CEN002,EMP0025
BKG00682,Tennis,2024-05-17,14:26:19,2024-05-24 14:26:19,2024-05-24 16:26:19,Confirmed,CUS00242,CEN001,EMP0099
BKG00683,Cầu lông,2024-11-22,04:06:10,2024-12-02 07:06:10,2024-12-02 08:06:10,Confirmed,CUS00338,CEN003,EMP0081
BKG00684,Bóng đá,2024-09-21,14:36:03,2024-09-26 21:36:03,2024-09-27 00:36:03,Pending,CUS00367,CEN002,EMP0083
BKG00685,Bóng đá,2024-07-22,19:28:05,2024-07-30 04:28:05,2024-07-30 07:28:05,Cancelled,CUS00757,CEN002,EMP0067
BKG00686,Tennis,2024-10-03,02:08:45,2024-10-07 06:08:45,2024-10-07 07:08:45,Confirmed,CUS00377,CEN005,EMP0069
BKG00687,Cầu lông,2024-02-10,15:36:03,2024-02-11 19:36:03,2024-02-11 20:36:03,Confirmed,CUS00495,CEN001,EMP0084
BKG00688,Bóng đá,2024-10-19,06:12:24,2024-10-21 09:12:24,2024-10-21 12:12:24,Confirmed,CUS00051,CEN002,EMP0052
BKG00689,Bóng rổ,2024-02-14,04:58:49,2024-02-19 14:58:49,2024-02-19 16:58:49,Cancelled,CUS00617,CEN001,EMP0096
BKG00690,Bóng đá,2024-08-14,07:53:49,2024-08-24 14:53:49,2024-08-24 16:53:49,Cancelled,CUS00458,CEN005,EMP0007
BKG00691,Cầu lông,2024-03-31,03:31:20,2024-04-10 07:31:20,2024-04-10 10:31:20,Confirmed,CUS00366,CEN004,EMP0066
BKG00692,Tennis,2024-04-12,07:06:31,2024-04-18 14:06:31,2024-04-18 17:06:31,Confirmed,CUS00026,CEN002,EMP0105
BKG00693,Bóng rổ,2024-10-08,19:21:16,2024-10-14 23:21:16,2024-10-15 00:21:16,Pending,CUS00443,CEN002,EMP0018
BKG00694,Tennis,2024-07-05,07:44:30,2024-07-08 14:44:30,2024-07-08 17:44:30,Cancelled,CUS00214,CEN001,EMP0046
BKG00695,Bóng rổ,2024-05-22,03:50:49,2024-05-29 05:50:49,2024-05-29 08:50:49,Cancelled,CUS00686,CEN002,EMP0085
BKG00696,Bóng rổ,2024-03-31,16:34:38,2024-04-02 00:34:38,2024-04-02 02:34:38,Cancelled,CUS00793,CEN002,EMP0091
BKG00697,Bóng đá,2024-02-23,02:11:03,2024-03-03 03:11:03,2024-03-03 05:11:03,Cancelled,CUS00378,CEN003,EMP0083
BKG00698,Cầu lông,2024-11-15,02:17:28,2024-11-18 05:17:28,2024-11-18 06:17:28,Confirmed,CUS00093,CEN004,EMP0110
BKG00699,Tennis,2024-01-27,18:52:15,2024-02-04 23:52:15,2024-02-05 02:52:15,Cancelled,CUS00261,CEN005,EMP0032
BKG00700,Bóng rổ,2024-11-05,13:28:56,2024-11-11 13:28:56,2024-11-11 15:28:56,Pending,CUS00308,CEN003,EMP0102
BKG00701,Bóng rổ,2024-11-24,18:30:07,2024-12-01 22:30:07,2024-12-02 00:30:07,Pending,CUS00745,CEN001,EMP0045
BKG00702,Tennis,2024-07-30,13:37:06,2024-08-03 23:37:06,2024-08-04 00:37:06,Cancelled,CUS00499,CEN003,EMP0095
BKG00703,Bóng đá,2024-06-13,22:26:32,2024-06-15 05:26:32,2024-06-15 06:26:32,Confirmed,CUS00014,CEN002,EMP0115
BKG00704,Cầu lông,2024-01-30,20:58:13,2024-02-08 06:58:13,2024-02-08 07:58:13,Confirmed,CUS00579,CEN005,EMP0010
BKG00705,Tennis,2024-12-12,02:57:43,2024-12-13 05:57:43,2024-12-13 07:57:43,Confirmed,CUS00684,CEN004,EMP0050
BKG00706,Bóng đá,2024-09-30,21:15:06,2024-10-10 01:15:06,2024-10-10 04:15:06,Pending,CUS00711,CEN004,EMP0104
BKG00707,Bóng rổ,2024-04-21,18:30:17,2024-04-21 20:30:17,2024-04-21 23:30:17,Cancelled,CUS00129,CEN005,EMP0052
BKG00708,Tennis,2024-09-15,01:00:36,2024-09-25 04:00:36,2024-09-25 05:00:36,Pending,CUS00156,CEN004,EMP0110
BKG00709,Tennis,2024-12-28,06:32:44,2024-12-28 15:32:44,2024-12-28 18:32:44,Cancelled,CUS00600,CEN004,EMP0091
BKG00710,Cầu lông,2024-02-15,06:33:29,2024-02-23 09:33:29,2024-02-23 11:33:29,Confirmed,CUS00464,CEN004,EMP0016
BKG00711,Bóng rổ,2024-06-10,08:37:39,2024-06-16 14:37:39,2024-06-16 15:37:39,Pending,CUS00143,CEN003,EMP0096
BKG00712,Bóng rổ,2024-12-21,10:56:25,2024-12-24 14:56:25,2024-12-24 15:56:25,Pending,CUS00138,CEN002,EMP0018
BKG00713,Cầu lông,2024-04-14,08:08:17,2024-04-23 17:08:17,2024-04-23 20:08:17,Pending,CUS00075,CEN002,EMP0093
BKG00714,Bóng rổ,2024-06-13,10:09:25,2024-06-21 13:09:25,2024-06-21 15:09:25,Confirmed,CUS00367,CEN005,EMP0095
BKG00715,Bóng đá,2024-02-06,10:09:41,2024-02-13 17:09:41,2024-02-13 20:09:41,Pending,CUS00336,CEN002,EMP0082
BKG00716,Tennis,2024-04-17,05:14:06,2024-04-23 06:14:06,2024-04-23 08:14:06,Confirmed,CUS00028,CEN005,EMP0022
BKG00717,Cầu lông,2024-04-05,06:29:06,2024-04-10 07:29:06,2024-04-10 09:29:06,Confirmed,CUS00405,CEN003,EMP0056
BKG00718,Tennis,2024-02-24,09:56:35,2024-03-01 09:56:35,2024-03-01 10:56:35,Cancelled,CUS00393,CEN002,EMP0063
BKG00719,Cầu lông,2024-05-27,10:13:19,2024-05-30 11:13:19,2024-05-30 14:13:19,Cancelled,CUS00769,CEN003,EMP0095
BKG00720,Bóng rổ,2024-12-13,01:12:56,2024-12-22 11:12:56,2024-12-22 13:12:56,Confirmed,CUS00597,CEN002,EMP0082
BKG00721,Cầu lông,2024-07-07,17:32:46,2024-07-18 00:32:46,2024-07-18 02:32:46,Confirmed,CUS00095,CEN003,EMP0078
BKG00722,Bóng đá,2024-01-11,05:22:27,2024-01-14 13:22:27,2024-01-14 15:22:27,Pending,CUS00184,CEN003,EMP0044
BKG00723,Bóng đá,2024-10-09,23:06:46,2024-10-13 03:06:46,2024-10-13 05:06:46,Cancelled,CUS00262,CEN005,EMP0052
BKG00724,Bóng rổ,2024-02-24,15:14:59,2024-02-26 23:14:59,2024-02-27 02:14:59,Pending,CUS00587,CEN001,EMP0039
BKG00725,Bóng rổ,2024-10-20,05:22:25,2024-10-23 08:22:25,2024-10-23 09:22:25,Confirmed,CUS00370,CEN003,EMP0049
BKG00726,Bóng đá,2024-05-25,03:59:16,2024-06-04 10:59:16,2024-06-04 12:59:16,Cancelled,CUS00203,CEN002,EMP0046
BKG00727,Bóng đá,2024-02-14,10:48:49,2024-02-18 19:48:49,2024-02-18 21:48:49,Cancelled,CUS00530,CEN004,EMP0076
BKG00728,Tennis,2024-03-23,23:25:14,2024-03-25 01:25:14,2024-03-25 04:25:14,Pending,CUS00297,CEN001,EMP0075
BKG00729,Tennis,2024-04-20,20:15:34,2024-04-24 03:15:34,2024-04-24 05:15:34,Cancelled,CUS00446,CEN004,EMP0013
BKG00730,Cầu lông,2024-01-21,02:30:29,2024-01-29 07:30:29,2024-01-29 10:30:29,Pending,CUS00062,CEN001,EMP0093
BKG00731,Bóng rổ,2024-04-04,10:52:12,2024-04-05 14:52:12,2024-04-05 15:52:12,Cancelled,CUS00087,CEN003,EMP0012
BKG00732,Bóng đá,2024-04-07,03:45:33,2024-04-10 09:45:33,2024-04-10 11:45:33,Cancelled,CUS00423,CEN002,EMP0081
BKG00733,Bóng đá,2024-11-06,18:17:25,2024-11-07 01:17:25,2024-11-07 04:17:25,Pending,CUS00562,CEN004,EMP0013
BKG00734,Bóng đá,2024-08-26,21:30:55,2024-09-06 03:30:55,2024-09-06 06:30:55,Cancelled,CUS00328,CEN004,EMP0039
BKG00735,Cầu lông,2024-05-08,10:03:13,2024-05-15 10:03:13,2024-05-15 12:03:13,Cancelled,CUS00562,CEN001,EMP0019
BKG00736,Bóng rổ,2024-11-15,05:17:54,2024-11-24 15:17:54,2024-11-24 16:17:54,Pending,CUS00739,CEN001,EMP0048
BKG00737,Tennis,2024-03-10,14:19:10,2024-03-13 14:19:10,2024-03-13 16:19:10,Pending,CUS00055,CEN002,EMP0025
BKG00738,Bóng đá,2024-03-12,20:30:23,2024-03-21 02:30:23,2024-03-21 04:30:23,Cancelled,CUS00708,CEN003,EMP0117
BKG00739,Bóng đá,2024-09-19,06:04:00,2024-09-24 08:04:00,2024-09-24 09:04:00,Confirmed,CUS00759,CEN001,EMP0013
BKG00740,Tennis,2024-11-02,03:07:41,2024-11-04 03:07:41,2024-11-04 05:07:41,Confirmed,CUS00492,CEN001,EMP0014
BKG00741,Tennis,2024-01-30,06:39:57,2024-02-03 11:39:57,2024-02-03 14:39:57,Cancelled,CUS00580,CEN002,EMP0003
BKG00742,Bóng đá,2024-11-29,23:00:02,2024-12-06 05:00:02,2024-12-06 06:00:02,Pending,CUS00758,CEN005,EMP0019
BKG00743,Cầu lông,2024-02-22,16:39:40,2024-02-24 20:39:40,2024-02-24 21:39:40,Pending,CUS00328,CEN002,EMP0112
BKG00744,Cầu lông,2024-03-12,12:46:04,2024-03-22 14:46:04,2024-03-22 15:46:04,Confirmed,CUS00387,CEN002,EMP0084
BKG00745,Bóng đá,2024-02-07,03:06:37,2024-02-17 12:06:37,2024-02-17 13:06:37,Pending,CUS00117,CEN002,EMP0033
BKG00746,Tennis,2024-03-22,04:43:43,2024-03-25 13:43:43,2024-03-25 14:43:43,Pending,CUS00234,CEN002,EMP0047
BKG00747,Cầu lông,2024-07-19,19:00:18,2024-07-25 20:00:18,2024-07-25 21:00:18,Pending,CUS00250,CEN005,EMP0033
BKG00748,Tennis,2024-11-19,06:33:57,2024-11-25 16:33:57,2024-11-25 18:33:57,Confirmed,CUS00130,CEN002,EMP0039
BKG00749,Cầu lông,2024-07-13,09:54:18,2024-07-19 13:54:18,2024-07-19 15:54:18,Cancelled,CUS00454,CEN004,EMP0102
BKG00750,Bóng đá,2024-03-08,06:55:29,2024-03-12 15:55:29,2024-03-12 18:55:29,Confirmed,CUS00440,CEN002,EMP0035
BKG00751,Cầu lông,2024-10-16,11:50:49,2024-10-16 20:50:49,2024-10-16 22:50:49,Pending,CUS00448,CEN004,EMP0082
